Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Is_Weekend,Fraud_Label,Amount_to_Avg_Ratio
29.94,1,21204.72,1,2,4,0,0,2,370.98,2,1,35,1339.95,1,0,1,0.08068341058531853
18.3,2,1083.69,1,4,0,0,0,11,387.53,1,2,239,1169.21,2,0,0,0.04720996826870986
33.34,0,4358.8,1,2,1,0,0,14,271.92,1,0,46,4257.54,0,0,1,0.12256451731490331
2.65,0,63231.42,0,4,1,1,0,10,11.96,0,0,2,2788.96,2,1,0,0.21973466003316747
97.88,3,27699.17,0,3,3,0,0,1,169.96,2,2,119,2714.75,0,0,0,0.575561566505939
7.41,0,8316.6,1,1,4,0,0,13,194.54,3,3,164,3201.41,1,0,1,0.03807028360049322
3.96,1,27213.94,1,3,0,0,0,3,284.94,4,1,44,1198.68,0,1,1,0.013892786977266347
101.03,1,34268.43,2,3,4,0,1,13,73.66,3,0,25,4814.77,0,0,0,1.3697125813449025
94.29,0,86307.88,2,3,3,0,0,12,48.18,4,3,103,2219.62,3,0,1,1.9529826014913008
139.19,3,87573.85,2,3,0,0,0,9,174.75,0,3,148,1537.86,1,0,0,0.796053760366028
335.32,2,35223.03,2,0,2,0,0,3,69.72,0,3,207,4287.83,2,0,1,4.8026353480378114
213.95,2,85887.37,1,3,4,0,0,9,394.5,1,3,195,3063.29,0,0,0,0.5421946274708564
151.28,3,84811.03,0,3,0,0,0,1,57.37,4,2,134,2778.56,0,1,1,2.6323299112580476
35.66,1,78760.47,0,4,4,0,0,14,301.52,1,2,234,1954.31,1,0,0,0.11822823420197598
8.18,1,69710.82,2,1,0,0,1,1,29.02,1,3,190,4075.29,3,0,0,0.2809065934065934
49.88,1,38179.4,0,3,3,0,0,1,43.89,2,2,229,1250.06,1,0,0,1.1338940668333712
118.79,0,80256.83,0,0,3,0,0,6,49.21,1,3,227,1358.79,1,1,0,2.4090448184952344
4.83,0,58786.45,0,2,1,0,0,6,159.13,3,0,163,2685.89,0,1,1,0.03033347987188344
82.85,1,92320.59,1,1,4,0,0,8,162.68,0,0,238,1316.34,1,0,0,0.5089691608305689
142.72,2,85353.72,2,0,4,1,0,4,352.45,0,0,34,559.04,3,1,0,0.4048220110622607
151.58,3,36214.75,0,2,1,0,1,14,343.02,1,1,1,228.54,1,1,0,0.44176964327349033
89.19,1,4656.55,0,4,0,0,0,10,233.5,2,1,209,3213.18,3,0,0,0.38180650684931505
121.44,2,18723.57,1,1,0,0,0,4,202.65,3,2,133,1320.66,2,0,0,0.5989642416769421
41.83,1,88803.41,0,4,0,0,1,2,226.95,3,3,142,2726.18,3,1,1,0.18423254789693902
249.35,1,50873.72,2,0,2,1,0,9,144.49,1,3,71,4968.01,2,0,0,1.7245314337091084
207.98,0,62836.43,2,2,2,0,0,8,464.16,4,3,67,4583.53,0,1,1,0.4479817343729806
24.17,2,1915.05,1,4,1,0,0,2,129.78,3,3,52,1193.45,3,0,0,0.18609485679088392
40.76,0,10888.15,0,1,1,0,0,10,201.34,1,2,87,3035.56,3,1,1,0.20234312946783162
56.67,2,27861.61,1,0,2,0,0,12,175.74,3,3,85,3656.88,1,1,0,0.32228161965423113
72.15,0,92833.34,0,1,1,0,0,13,218.47,3,3,226,4699.6,1,0,0,0.33010019673331203
21.22,3,1217.62,2,2,0,0,0,13,423.61,1,3,81,1836.76,2,0,0,0.05008142361520851
13.51,2,70093.91,1,1,4,0,0,4,298.23,0,1,60,3750.35,3,0,0,0.04528542218348808
11.49,3,45718.24,1,3,3,0,0,2,58.85,4,0,82,3788.32,0,0,1,0.19491094147582697
49.64,3,26012.06,1,1,3,0,0,3,416.78,0,3,216,4808.32,3,1,0,0.1190750335828056
41.15,1,44747.47,2,3,2,0,0,1,24.21,4,0,76,3638.73,1,0,1,1.692719045660222
83.14,3,99943.46,0,1,1,0,0,12,242.97,1,0,72,900.65,2,0,1,0.3420413872547003
117.98,2,56065.92,2,4,4,0,0,2,235.92,3,3,51,1482.77,1,1,0,0.49987289212778585
33.28,2,57713.33,0,3,3,0,0,3,172.52,1,2,184,2697.93,0,0,0,0.19279341907079134
60.7,0,82762.84,1,3,2,0,1,5,288.41,1,0,233,2309.6,1,0,0,0.2103913209247513
83.57,3,9984.54,2,3,2,0,0,11,51.1,4,2,200,2664.62,1,1,1,1.6322265624999999
3.53,2,3953.33,1,0,3,0,0,11,258.64,0,0,67,2883.3,1,1,0,0.01364303934451573
21.48,1,13553.56,2,2,0,0,0,8,472.17,1,3,226,3371.34,2,1,0,0.04548245706904948
72.28,1,34528.54,0,1,1,0,0,8,331.44,1,2,101,2868.31,0,0,0,0.21801290945285637
40.42,1,91086.16,2,3,3,0,0,1,59.21,3,3,221,543.5,2,0,0,0.6815039622323386
30.61,0,42503.74,2,2,4,0,0,9,469.33,4,1,60,3082.28,2,0,1,0.06520674008904416
86.93,3,36918.51,1,1,4,0,0,4,303.64,1,2,216,1304.12,0,0,0,0.28619872259169027
2.86,0,28160.04,1,2,3,0,0,12,429.69,2,3,231,1094.7,3,0,0,0.006654412620116801
38.35,2,60132.43,2,2,0,0,1,7,90.55,2,2,177,1235.88,0,1,0,0.42305570876999454
115.2,3,21109.68,0,1,0,0,1,5,171.21,3,3,20,273.71,0,1,0,0.6724651217091822
44.06,3,66029.77,0,4,2,0,0,3,282.46,0,0,73,791.34,1,0,0,0.15593148357870895
64.49,3,1949.28,1,2,2,0,0,5,137.84,0,0,74,181.08,0,0,0,0.4675221110627809
176.19,3,50109.94,0,1,0,0,0,3,161.33,0,3,18,822.89,0,0,0,1.0914328191785914
165.67,2,37426.64,2,3,2,0,0,6,279.64,0,2,78,1914.55,0,0,0,0.5922284978908986
51.05,1,41662.34,2,1,3,0,0,11,485.53,0,1,45,1238.74,1,1,0,0.10512118279348474
82.24,1,24851.52,1,3,4,0,0,11,371.16,3,3,120,2698.45,0,0,0,0.22151591876313093
75.74,0,2461.73,1,3,2,0,1,9,142.91,2,1,17,4786.58,2,0,0,0.5296133137542829
129.11,3,17642.69,0,2,2,0,0,11,54.96,0,0,136,1342.57,0,1,0,2.3448964765710136
27.12,3,4601.28,1,1,2,0,1,9,291.93,0,0,56,4588.96,0,0,0,0.09286717118104304
43.6,1,55357.15,0,0,4,0,0,14,390.51,4,2,40,1866.71,2,1,1,0.11162028621899081
55.03,2,92732.44,2,2,1,0,1,1,487.23,1,2,27,3403.02,3,0,1,0.11292142901114234
148.41,2,12380.21,1,0,0,0,0,10,103.28,3,2,135,2385.12,0,0,1,1.4355774811375508
93.57,0,48638.4,1,3,3,0,0,4,154.68,0,3,31,1282.55,3,0,0,0.6045354696989275
137.09,2,56672.17,2,4,3,0,0,2,200.84,4,3,18,771.47,1,0,1,0.6822434557579378
22.98,3,84915.38,2,1,3,0,0,10,312.49,2,3,121,4164.0,0,0,0,0.07351482772961386
22.96,1,33283.86,1,3,2,0,0,4,210.49,2,0,216,95.19,3,0,0,0.10902701932665369
112.64,1,58877.72,1,1,4,0,0,5,193.77,4,2,210,1128.69,3,0,1,0.5810078918863155
22.34,0,52000.66,2,1,0,0,0,13,439.97,0,0,46,1589.09,2,0,1,0.05076465107823755
9.87,2,26787.08,1,2,3,0,0,8,460.73,3,3,237,539.35,1,0,0,0.021417876440335912
82.1,3,6023.39,1,1,1,0,0,8,440.93,3,3,163,2136.46,1,0,0,0.18615513683876378
104.77,0,43050.94,2,0,1,0,0,9,39.39,4,3,40,904.46,0,1,1,2.6530767282856416
25.02,3,17277.43,1,3,1,0,0,10,405.41,1,0,49,715.63,2,1,0,0.06170008137900421
43.58,1,89345.45,0,2,2,0,0,7,180.87,2,1,206,3589.09,1,0,1,0.2408133944852738
45.53,2,5035.09,2,3,0,0,0,8,75.55,1,3,223,4176.95,2,1,0,0.6018506278916061
347.42,3,15650.61,0,2,4,0,0,2,195.54,3,2,188,2551.06,2,0,0,1.7758127172357394
174.28,3,42883.92,2,3,3,0,0,13,147.01,0,1,194,2733.47,3,0,0,1.184691727278907
27.92,0,76587.67,1,1,1,0,0,6,478.81,2,2,225,104.14,2,0,1,0.058299054102023344
129.2,3,85230.55,1,3,1,0,0,12,414.54,3,2,36,135.04,1,0,1,0.3115956010032799
15.21,3,7687.11,0,4,4,0,1,12,122.48,2,3,164,2998.37,2,0,0,0.12408223201174744
14.99,2,33833.11,0,3,0,0,0,2,292.32,4,1,116,1705.22,0,0,1,0.05126188359209356
14.26,3,59067.65,2,4,4,0,0,4,470.54,3,3,208,3277.37,1,0,0,0.03029916709161992
3.13,0,39053.47,1,4,1,0,0,11,480.12,0,0,41,4880.03,1,0,0,0.006517845987255841
51.13,0,89644.47,1,0,2,0,0,4,66.69,0,0,135,2966.33,1,0,0,0.7655337625393024
19.31,1,55304.93,1,2,1,0,0,7,472.02,4,2,97,1511.45,2,0,1,0.04090061848682538
189.97,0,72676.18,2,3,1,0,0,2,392.08,2,2,197,614.96,1,0,0,0.4843949206996787
45.5,1,60851.27,1,4,2,0,0,11,430.18,0,0,194,3101.7,1,0,1,0.10574509621641721
57.66,2,981.39,1,0,0,0,0,14,243.0,0,1,65,4154.7,2,1,1,0.23718634306869602
193.61,1,61629.5,2,4,3,0,0,4,289.91,2,3,149,4992.17,2,1,0,0.6675976690458949
42.7,3,28554.26,2,2,4,0,0,4,103.87,4,3,205,1047.3,3,0,1,0.41069539290179863
111.07,2,56651.33,1,4,3,0,1,4,127.33,1,2,146,4342.52,1,1,0,0.8716157890606607
187.17,0,80368.2,0,2,2,0,0,4,144.99,3,3,123,4175.13,3,0,1,1.2900268798676682
171.56,2,52514.72,0,3,3,0,0,2,264.23,1,2,189,4298.14,1,0,0,0.6490371883630309
84.07,2,76369.59,1,0,1,0,0,14,464.17,3,2,217,4336.49,2,0,0,0.18107997501453893
27.74,2,951.69,1,1,2,0,1,12,450.52,4,2,170,2411.24,1,1,1,0.06155962895566108
173.9,0,26946.4,1,1,0,0,0,8,407.89,4,0,79,49.61,0,0,1,0.42623593715532243
20.72,0,11001.5,1,2,3,0,0,5,219.45,1,0,38,4007.93,3,0,0,0.09437485766340242
126.11,0,83036.89,2,0,3,0,0,14,48.87,2,0,231,3456.9,0,1,0,2.5752501531549927
35.24,0,64652.86,1,1,1,0,0,3,71.63,1,2,27,2994.03,1,0,0,0.491286769831312
384.23,3,28641.05,2,2,3,0,0,13,242.17,0,2,211,2558.84,0,0,0,1.585957815660214
19.7,0,50029.61,0,4,1,0,0,9,481.53,0,0,53,2174.85,2,0,1,0.040902767684737246
63.85,2,9204.89,2,3,4,0,0,14,170.38,4,3,59,3339.43,0,1,1,0.37453073674331305
224.43,3,42964.53,2,0,0,0,0,1,155.49,1,3,196,320.29,0,0,1,1.4424448872035478
33.61,2,45896.2,0,1,2,0,0,12,96.78,2,0,55,1856.45,1,0,0,0.346924029727498
147.81,3,94046.7,0,4,2,0,0,4,178.36,4,2,213,91.0,0,0,1,0.8282528297657739
49.38,2,74293.4,2,4,1,0,0,4,312.86,1,3,35,4859.32,0,0,0,0.15778374233128833
10.21,1,98206.77,1,3,1,0,1,1,171.87,1,2,226,4858.2,0,0,0,0.05937082049194627
66.38,2,28359.61,1,2,3,0,0,9,409.74,3,1,54,405.3,1,1,0,0.16196564512980674
131.47,0,96436.96,0,2,0,0,0,14,296.85,4,0,150,180.31,1,0,1,0.44273446708200026
272.83,3,35217.18,2,4,2,0,0,12,160.06,3,3,157,4818.97,3,1,1,1.7034840159840159
5.05,0,2822.96,0,2,1,0,0,14,143.26,2,2,78,3799.25,0,0,0,0.03522600446428572
4.64,0,82254.09,2,2,4,0,0,9,483.53,4,3,81,882.6,2,0,1,0.009594111200711287
24.45,0,68888.45,0,0,1,0,0,13,59.36,3,0,48,4955.42,0,0,0,0.4112008072653885
75.44,3,13063.75,2,3,3,0,0,10,356.41,4,2,221,2398.65,0,0,1,0.21160696754649236
42.45,0,47408.65,0,0,4,0,1,1,483.93,0,2,237,511.04,2,0,0,0.08770117554697023
48.05,2,23618.59,1,4,3,0,0,9,57.26,0,2,133,467.42,0,1,0,0.837691771269177
12.44,1,72443.87,1,1,3,0,1,14,74.67,1,1,88,3752.14,3,1,1,0.16637688912665508
13.97,3,94554.44,2,3,0,0,0,3,253.62,3,2,182,4990.44,3,1,1,0.05506069683115245
264.3,2,37232.93,0,0,2,0,0,6,450.24,0,1,125,2652.44,2,0,0,0.5868899054048052
10.05,3,51714.28,1,1,3,0,0,9,151.9,0,3,168,1349.89,3,0,0,0.06611842105263159
19.78,0,24257.88,0,3,2,0,0,3,497.33,0,3,51,3806.28,3,1,0,0.03976438895925055
120.64,3,93782.42,2,0,3,0,0,3,260.31,1,3,55,2667.54,3,0,0,0.46326945969816824
10.78,3,90804.8,2,4,2,0,1,13,292.71,3,1,175,4524.38,0,0,0,0.03681568252450394
144.46,0,61488.13,0,2,0,0,0,10,270.61,2,0,132,250.08,3,1,0,0.5336337778434487
88.96,3,55909.96,2,0,2,0,1,3,453.98,0,1,213,983.31,2,0,0,0.19591261451726566
130.32,1,89008.92,2,0,2,0,1,13,292.53,0,0,65,868.74,3,0,0,0.44534053241294463
132.19,0,9834.1,2,0,3,0,0,2,21.33,3,2,125,3580.2,3,0,0,6.168455436304247
96.84,3,98636.15,1,3,2,1,0,1,67.62,2,3,97,1643.68,3,0,0,1.4300059066745423
100.72,3,99429.1,1,4,4,0,0,3,61.32,0,0,60,1464.33,0,0,0,1.6398567241940736
36.92,0,88944.0,2,4,1,0,0,13,45.32,0,1,179,4737.83,0,1,0,0.8128577719066491
108.35,2,84021.96,0,3,4,0,0,7,107.46,1,0,74,2294.98,1,1,0,1.0073447378207512
138.92,3,79065.17,2,2,3,0,0,8,237.93,2,0,64,115.7,1,0,0,0.5836239129521489
14.15,3,41556.09,1,0,2,0,0,14,334.87,1,2,54,1759.31,2,0,0,0.042242588888557184
163.25,0,76492.39,1,2,3,0,0,13,143.23,1,1,144,3166.43,0,0,0,1.1389799762785182
12.45,2,76226.77,0,4,4,0,1,1,37.53,1,1,235,2406.84,2,1,0,0.33085304278501193
17.68,3,3232.89,0,0,1,0,0,9,326.26,2,1,131,2332.91,0,0,0,0.054173305552150997
47.47,1,88891.14,1,2,1,0,0,13,280.28,4,2,235,4124.77,1,0,1,0.1693059419359441
68.71,0,98107.1,2,3,4,0,0,4,224.24,4,1,165,719.11,3,0,1,0.30627618792903627
1.79,1,81081.37,0,1,2,0,0,10,231.59,3,3,209,436.3,3,0,0,0.0077258405628210115
257.96,3,98416.64,1,2,1,0,0,14,472.73,2,1,139,345.89,3,0,0,0.5455660596831842
109.03,3,31840.99,2,4,2,0,0,11,414.54,0,0,199,4913.59,1,0,0,0.26295099363303104
53.25,2,16778.32,2,0,3,0,0,3,448.9,3,0,31,519.39,3,1,0,0.11859688195991092
112.79,0,17918.19,1,3,2,0,0,9,45.15,4,0,185,3554.64,1,0,1,2.492596685082873
139.47,3,81255.15,2,4,3,0,0,3,75.13,1,2,209,1591.54,0,0,0,1.8539146617041076
61.63,1,83945.16,0,1,3,0,0,9,384.54,1,3,20,1467.94,0,0,0,0.16022774542429283
29.33,3,77088.11,2,4,0,0,0,2,43.22,2,3,10,2139.4,0,0,0,0.6770544783010156
309.57,1,78961.0,0,2,0,0,0,12,239.77,4,0,34,2406.15,1,0,1,1.290574060949681
138.97,0,86518.4,0,3,3,0,1,4,116.23,2,0,179,1430.12,0,1,1,1.1946187569844409
82.54,2,68072.25,1,4,2,0,0,2,489.37,3,3,182,4565.13,2,0,0,0.1686313767953092
127.77,3,86748.49,0,0,4,0,0,10,104.5,0,2,19,3138.45,2,0,0,1.22151051625239
28.33,1,1976.26,1,4,4,0,0,1,428.19,4,2,212,3828.75,3,1,1,0.06614676971211095
132.62,0,60756.33,2,4,4,0,0,11,90.24,1,2,113,477.77,0,1,0,1.4680097409785258
163.08,1,47423.4,1,3,3,0,0,2,351.72,4,1,71,3793.6,2,0,1,0.4635324882041953
176.05,1,70372.34,1,4,2,0,0,11,105.39,2,1,48,3595.89,3,0,0,1.6688785666887858
197.84,3,69594.91,2,1,4,0,0,2,338.2,2,1,147,1420.78,1,0,0,0.584806384865504
14.62,1,68583.35,1,1,1,0,0,3,254.08,0,1,197,478.45,2,0,1,0.05751829412227555
248.94,0,54443.87,2,0,0,0,0,12,335.95,0,2,89,2594.43,0,0,0,0.7407826216336855
84.1,1,57825.57,1,2,4,0,0,13,15.24,1,3,37,1379.19,1,1,1,5.482398956975228
38.59,1,35803.66,1,1,2,0,0,5,477.88,0,0,169,629.07,2,0,0,0.08073559563161639
87.24,3,60280.81,2,2,0,0,0,7,486.23,2,2,34,4000.74,0,1,1,0.1793843686385787
7.43,1,68966.01,2,0,3,0,0,10,112.94,1,1,23,1509.54,1,0,0,0.06572894550601557
81.49,1,34354.77,0,3,1,0,0,10,493.05,4,1,124,508.87,0,0,1,0.1652438406164453
55.74,0,80410.4,0,1,3,0,1,13,228.84,4,2,64,2828.61,2,0,1,0.2434699047785446
30.34,2,43121.95,0,2,1,0,0,8,485.48,3,1,139,95.61,0,1,0,0.06248198031220396
281.76,1,96202.49,2,0,0,0,0,1,38.27,4,3,151,335.82,2,0,1,7.343236903831117
190.34,2,77323.92,2,3,0,0,0,7,435.48,3,3,158,4209.8,3,0,0,0.4369805776206437
39.45,0,95361.49,0,2,2,0,0,4,87.19,1,1,213,3605.07,3,0,0,0.45194180318478644
1.21,2,47709.22,0,4,2,0,0,10,233.59,1,2,67,3139.28,1,1,0,0.005177799649107792
13.39,2,28123.21,0,1,0,0,0,8,415.84,0,3,199,436.85,3,1,1,0.03219214309756215
71.42,0,44821.62,2,3,3,0,0,12,339.45,0,3,113,3592.84,3,1,0,0.2103372110145781
10.0,3,56101.66,0,2,1,1,1,12,17.5,1,3,74,1275.53,0,0,1,0.5681818181818181
16.76,3,76304.43,1,3,1,0,0,10,34.41,0,1,153,4735.19,1,0,0,0.48565633149811654
311.23,2,39686.52,1,3,1,0,0,14,238.34,3,2,226,4378.68,3,1,0,1.3052759604093274
112.49,3,7913.58,2,4,3,0,0,12,255.25,3,1,58,2352.11,3,0,1,0.44053260231055413
28.54,0,65315.02,0,1,0,0,0,2,464.36,4,3,49,4498.41,0,0,1,0.06144770270852172
173.16,3,45209.93,0,3,0,0,0,12,293.64,0,3,239,3335.01,1,0,0,0.5895009191802274
242.77,3,42067.3,0,4,0,0,0,13,285.27,4,1,64,922.25,2,0,1,0.850720117741879
83.04,0,43261.55,0,2,3,0,0,6,225.19,1,2,35,4245.48,0,0,0,0.3685915930578366
162.25,1,60564.18,2,0,4,0,0,12,172.74,0,1,206,4583.68,2,1,0,0.9387294607729691
3.63,1,83548.97,0,1,4,0,1,2,194.7,2,2,183,2393.34,2,0,0,0.018634496919917864
157.77,0,80850.64,2,4,1,0,0,3,259.57,4,2,202,3769.18,2,0,1,0.6075788500789464
489.35,2,57284.48,2,0,3,0,0,1,92.36,0,0,222,2041.25,1,0,0,5.292558944408394
85.73,3,23779.01,0,3,3,0,0,14,267.86,2,0,120,3221.32,2,0,0,0.3199358113151216
118.31,1,78062.81,0,3,2,1,0,5,69.4,4,0,202,4938.65,2,0,1,1.7023021582733813
134.75,2,4178.52,1,0,3,0,0,10,347.06,3,1,31,803.56,1,0,0,0.38814955640050697
77.22,0,58781.86,2,4,1,0,0,6,317.58,2,1,151,3180.74,1,1,0,0.2430747922437673
31.53,1,41904.31,0,0,0,0,0,9,221.82,0,3,127,1929.58,3,0,1,0.14207822638788753
174.34,1,83368.15,0,3,3,0,1,8,263.24,0,1,123,754.04,2,0,0,0.6620338725601883
102.28,3,41804.12,2,0,4,0,0,1,450.41,4,2,219,4460.74,3,1,1,0.22703158642427468
128.85,3,13982.43,0,1,0,0,0,5,232.45,0,2,214,3488.86,2,0,0,0.5540743926037411
33.03,2,80487.49,0,0,4,0,0,3,176.57,2,2,88,4772.94,1,0,0,0.1869587366276108
0.96,1,59984.49,1,3,0,0,0,4,466.81,0,2,95,1743.63,2,0,0,0.0020560707631020964
0.33,3,13120.11,2,4,4,0,1,2,85.23,3,1,136,1784.69,1,0,0,0.0038673385679128093
75.05,0,56994.35,2,0,2,0,0,1,431.39,1,0,42,4370.16,1,1,0,0.17393218846323205
3.2,1,74420.72,2,4,2,0,0,3,137.78,1,2,42,3886.77,0,0,0,0.023208587177255588
27.78,3,40638.17,2,4,1,0,0,9,242.91,1,0,199,4407.7,1,0,0,0.11431628328052344
69.41,1,31662.66,2,2,3,0,0,3,497.67,3,1,47,4691.52,2,0,1,0.1394419109227153
94.05,3,56492.49,0,0,4,0,0,6,439.64,4,3,70,4607.17,2,0,1,0.213876381498158
154.15,1,54594.72,0,4,4,0,0,7,304.33,1,0,72,4940.9,3,1,0,0.5063561409847912
226.11,0,84271.26,2,2,4,0,0,5,81.68,1,1,123,1982.57,2,0,0,2.76485693323551
42.58,3,56569.67,0,2,4,0,0,3,266.76,4,2,237,3989.55,3,1,1,0.1595593194933673
62.87,2,56714.27,2,1,3,0,0,1,183.91,0,1,103,1025.16,2,1,1,0.34166621379272866
0.75,1,22753.43,2,0,4,0,0,13,144.92,3,3,190,3575.6,0,0,0,0.0051717004551096405
191.24,0,19855.95,0,4,4,0,0,6,327.15,4,0,15,3349.69,3,0,1,0.584385026737968
67.66,3,88275.65,2,1,2,0,0,7,396.49,2,0,36,1704.04,0,1,0,0.1706044025315817
327.61,2,90646.74,2,3,3,0,0,2,166.52,0,2,47,4184.89,3,0,1,1.9662105389509064
27.73,0,7478.8,2,1,1,0,0,13,244.17,1,2,20,1122.66,0,0,0,0.11352192246284849
417.51,3,81404.92,2,0,4,0,0,12,209.48,1,1,102,4018.51,1,0,0,1.9921271113655885
427.47,2,3420.72,0,1,1,0,0,10,41.16,4,0,200,4754.49,3,0,1,10.360397479398936
4.81,3,28909.11,0,4,1,0,0,2,164.04,0,2,84,1212.32,2,0,0,0.029304252467405874
33.78,2,78209.69,1,0,1,0,1,5,377.18,3,0,215,3495.27,1,0,0,0.08953562340966921
102.86,3,8698.75,0,3,3,0,0,11,195.8,0,3,39,577.45,0,1,0,0.5250638080653395
90.47,1,49271.08,2,0,0,1,0,7,95.78,4,2,186,3518.41,3,0,1,0.9435753024614101
31.96,2,62106.91,0,2,2,0,0,14,25.1,1,0,192,208.11,2,1,0,1.2682539682539682
58.49,3,87088.11,2,3,3,0,0,3,499.99,1,0,126,2258.92,3,0,0,0.1169589473894699
185.97,2,1303.01,0,0,0,0,0,9,493.87,3,0,74,1604.28,2,1,1,0.37648035305787797
26.42,3,87047.86,0,1,3,1,0,3,457.06,1,3,192,3222.66,3,1,0,0.057791582815644414
2.96,3,97683.67,1,3,2,0,0,12,346.54,2,3,214,582.34,0,0,0,0.008539118393722593
104.34,2,45342.05,0,3,3,0,0,3,128.18,2,0,94,3992.76,3,1,0,0.813376987839102
162.25,1,9875.03,0,2,2,0,0,9,170.14,0,3,131,4348.04,1,0,0,0.9530662593984963
11.86,3,55033.64,1,3,3,0,0,11,332.77,3,0,91,3462.0,1,0,0,0.03562952503980533
79.4,2,74905.62,2,4,1,0,1,8,225.04,4,0,214,1947.91,2,0,1,0.35266945011992545
274.4,0,81697.59,1,4,3,0,0,11,79.84,2,2,162,4542.04,3,1,0,3.432574430823117
98.23,1,31552.59,0,4,1,0,0,2,70.51,1,0,228,3898.81,0,0,0,1.391162724826512
38.04,3,82433.31,2,3,0,0,0,1,370.6,0,2,236,3316.17,2,1,0,0.10261667116266521
110.1,0,86293.7,0,1,2,0,0,10,90.31,3,1,113,3535.54,1,0,0,1.217785643181064
23.38,2,25213.1,2,1,4,0,0,14,456.61,1,3,105,3462.95,2,1,0,0.05119222263580828
114.46,3,27760.59,0,4,0,0,0,7,130.95,1,0,177,4314.3,0,0,0,0.8734070965280428
56.56,0,69469.58,1,3,2,0,1,5,183.21,2,0,214,1159.4,0,0,0,0.3085483607004528
10.93,3,25611.65,2,0,0,0,0,5,62.29,1,2,200,4028.64,3,0,0,0.17518833146337554
26.67,0,79940.66,0,4,4,0,0,3,451.76,3,0,206,1908.97,0,0,0,0.059022706147921926
278.37,1,13336.77,1,2,2,0,0,7,490.22,1,0,50,1800.33,3,0,0,0.5677312775330396
4.07,0,75942.97,2,2,4,0,0,6,464.07,4,1,67,2981.16,1,0,1,0.008768339186074068
58.85,3,51736.11,0,0,4,0,0,4,207.02,2,3,95,492.99,0,0,0,0.28413480108149863
375.61,3,14226.15,1,1,0,0,0,7,477.75,4,1,25,1317.34,1,0,1,0.7860416448676363
110.6,3,17409.14,1,4,3,0,0,2,197.55,4,2,236,4046.0,1,0,1,0.5595750063243106
1.99,3,4919.2,0,4,3,0,0,13,138.18,4,3,104,4742.7,2,1,1,0.014391090540931442
316.8,0,84045.08,0,3,4,0,0,10,198.49,1,2,222,3568.88,1,1,0,1.5952464877385568
95.18,3,40110.95,2,3,0,0,0,8,24.73,0,0,31,188.5,2,0,0,3.833266210229561
44.26,0,43874.11,1,0,3,0,0,6,276.86,2,1,179,1925.67,3,1,0,0.1598064702484113
60.14,1,82297.69,0,1,2,0,0,9,145.69,3,2,122,4138.13,0,1,0,0.4125111461691474
124.25,2,20706.59,0,0,1,0,0,2,499.19,3,0,167,4443.22,3,1,0,0.24885337178793887
19.06,1,40445.23,1,0,3,0,0,6,374.24,0,3,120,3990.8,0,0,1,0.05091627931826681
11.4,2,88849.43,1,0,1,0,0,14,27.12,2,2,219,3090.63,3,0,1,0.4188096987509184
71.32,2,21338.76,1,4,4,0,0,3,234.26,0,1,129,1720.58,2,0,0,0.30431814302782045
17.77,3,18351.13,1,0,0,0,0,5,106.38,0,0,128,4839.97,0,0,0,0.16688580015026297
79.38,1,22587.04,2,2,1,0,0,7,106.1,3,0,22,3778.53,2,0,1,0.747457627118644
57.45,1,35944.74,0,2,1,0,0,1,99.56,3,2,163,352.74,1,0,0,0.5764599638771825
124.31,3,26649.96,0,2,2,0,0,7,410.08,4,0,31,3248.48,1,1,1,0.30306207031059534
10.48,2,82488.53,0,4,2,0,0,11,447.76,3,1,29,1213.02,0,0,0,0.023400169695887107
14.82,0,5017.19,1,1,4,0,0,8,320.3,4,0,102,4977.05,0,0,1,0.04625468164794007
15.88,3,29873.26,1,3,1,0,0,8,461.2,2,2,179,3722.08,3,0,0,0.034424452633860826
138.75,1,33996.6,1,3,1,0,0,2,310.64,2,0,170,1521.77,2,0,1,0.4465147711913497
10.92,2,61013.94,2,4,3,0,0,11,119.32,0,1,19,2500.44,3,0,0,0.0914419695193435
156.82,1,56676.36,2,2,3,0,0,8,50.92,2,3,157,920.27,0,1,0,3.0736965895727164
2.01,0,73544.12,1,1,0,0,0,7,394.4,2,2,183,327.88,3,0,1,0.005095057034220532
39.74,3,12597.34,1,0,2,0,1,2,218.1,2,1,124,1755.18,2,1,0,0.18212648945921175
80.25,1,49170.76,0,0,4,0,0,10,189.35,1,1,70,877.27,1,0,0,0.4235946159936659
0.42,1,70959.09,2,4,3,0,0,6,35.1,1,1,10,1692.07,3,0,0,0.01193181818181818
64.03,3,87062.46,0,2,2,0,0,11,323.73,2,3,27,1151.48,0,0,0,0.19772720254454496
35.43,0,4130.25,0,2,2,0,0,3,389.33,0,1,68,4749.24,2,1,0,0.09097912333410368
19.04,2,67785.24,2,1,0,0,0,9,337.49,3,1,32,1868.6,2,0,0,0.05639977487484818
38.67,2,7139.73,1,4,1,0,0,1,344.95,4,1,64,2360.51,2,0,1,0.11207071438921895
38.48,3,50000.11,1,2,0,0,0,10,164.17,3,3,154,2248.53,0,0,0,0.23424849333414502
